ì˙ït,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,1097,1098,1099,1100,1101,1102,1103,1118,1119,1120,1121,1122,1123,1124,çáåv
2023-03-07 00:00:00,344.0,-47.0,-295.0,-603.0,-508.0,-1242.0,-1242.0,-745.0,-745.0,-343.0,-295.0,-911.0,107.0,-650.0,651.0,,,,,,,,,,,,,,,,,,,,,249.0,107.0,0.0,-343.0,154.0,651.0,-556.0,604.0,2232.0,-698.0,-603.0,-201.0,1339.0,699.0,-2890.0
2023-03-06 00:00:00,-343.0,0.0,-106.0,-1195.0,-95.0,-1810.0,-745.0,438.0,-461.0,1645.0,-248.0,107.0,-1360.0,-248.0,-508.0,,,,,,,,,,,,,,,,,,,,,-248.0,-745.0,793.0,-1242.0,-1053.0,-650.0,-650.0,1693.0,-414.0,746.0,-343.0,-792.0,-603.0,-47.0,-8484.0
2023-02-28 00:00:00,391.0,-1100.0,841.0,-698.0,-2119.0,-1360.0,699.0,1054.0,-461.0,1196.0,2897.0,3103.0,557.0,1243.0,-248.0,,,,,,,,,,,,,,,,,,,,,-1242.0,-1981.0,-863.0,-958.0,1243.0,-1313.0,1858.0,-414.0,652.0,888.0,2439.0,-1005.0,-1360.0,-2027.0,1912.0
2023-02-27 00:00:00,-1408.0,-911.0,746.0,-343.0,107.0,-1313.0,557.0,-106.0,1148.0,-248.0,438.0,-47.0,-1313.0,-2416.0,-698.0,,,,,,,,,,,,,,,,,,,,,793.0,-792.0,888.0,0.0,1645.0,-603.0,-650.0,-461.0,-745.0,-95.0,202.0,-414.0,-603.0,344.0,-6298.0
2023-02-26 00:00:00,2095.0,391.0,-698.0,1598.0,-1821.0,-958.0,-106.0,-556.0,202.0,-414.0,-911.0,-792.0,2439.0,-1100.0,-1053.0,,,,,,,,,,,,,,,,,,,,,-153.0,-153.0,-745.0,959.0,-47.0,-106.0,0.0,-508.0,-295.0,1290.0,-343.0,557.0,-153.0,-95.0,-1476.0
2023-02-18 00:00:00,1054.0,-343.0,-106.0,-414.0,-1810.0,-958.0,604.0,-1005.0,-2485.0,3400.0,-1692.0,699.0,557.0,-698.0,249.0,,,,,,,,,,,,,,,,,,,,,-106.0,107.0,-2371.0,-1408.0,-1100.0,249.0,-414.0,-106.0,-1005.0,509.0,1740.0,3652.0,438.0,-1313.0,-4076.0
2023-02-17 00:00:00,-508.0,-745.0,-650.0,107.0,-1763.0,-863.0,1906.0,-106.0,-343.0,-603.0,-603.0,1148.0,509.0,249.0,-650.0,,,,,,,,,,,,,,,,,,,,,-1005.0,-295.0,-47.0,-461.0,651.0,-556.0,-95.0,-508.0,-650.0,-343.0,1101.0,-153.0,1243.0,249.0,-3784.0
2023-02-16 00:00:00,-508.0,-556.0,-508.0,2095.0,-603.0,2049.0,-603.0,1101.0,-1905.0,-1763.0,249.0,604.0,-745.0,0.0,1787.0,,,,,,,,,,,,,,,,,,,,,-911.0,841.0,-1313.0,-295.0,-1729.0,-343.0,-95.0,-1053.0,-508.0,-201.0,-343.0,-201.0,-698.0,1148.0,-5007.0
2023-02-08 00:00:00,-863.0,-1100.0,344.0,-201.0,-1408.0,296.0,202.0,-1550.0,-201.0,-863.0,296.0,1006.0,793.0,-1053.0,-958.0,,,,,,,,,,,,,,,,,,,,,2690.0,-106.0,1906.0,2484.0,107.0,-863.0,-414.0,2187.0,1752.0,1456.0,154.0,-556.0,604.0,699.0,6840.0
2023-02-07 00:00:00,-414.0,-295.0,296.0,509.0,-414.0,-958.0,-650.0,-106.0,1645.0,202.0,107.0,-47.0,2301.0,-153.0,699.0,,,,,,,,,,,,,,,,,,,,,-508.0,-461.0,-650.0,-650.0,-414.0,0.0,-792.0,-343.0,-106.0,-792.0,-201.0,959.0,0.0,-1005.0,-2241.0
2023-02-06 00:00:00,1906.0,-1313.0,1290.0,-414.0,-1005.0,604.0,-343.0,-1502.0,0.0,2232.0,-792.0,1290.0,-1313.0,1645.0,-1053.0,,,,,,,,,,,,,,,,,,,,,-248.0,1545.0,-911.0,-698.0,-650.0,-556.0,-698.0,699.0,107.0,4131.0,1598.0,-343.0,-414.0,-1502.0,3292.0
2023-01-28 00:00:00,1551.0,888.0,-201.0,1740.0,651.0,-2485.0,841.0,1693.0,557.0,-698.0,888.0,-1313.0,-911.0,4131.0,-1550.0,,,,,,,,,,,,,,,,,,,,,-792.0,-1644.0,-911.0,-1502.0,509.0,391.0,-1242.0,-106.0,-201.0,1196.0,-95.0,0.0,-911.0,-1100.0,-626.0
2023-01-27 00:00:00,-745.0,249.0,-47.0,1338.0,-201.0,391.0,391.0,249.0,-343.0,793.0,249.0,-461.0,-745.0,-461.0,-414.0,,,,,,,,,,,,,,,,,,,,,0.0,-863.0,249.0,-508.0,-556.0,-295.0,-1053.0,959.0,746.0,-106.0,1338.0,-248.0,2301.0,-201.0,2006.0
2023-01-26 00:00:00,-1242.0,1409.0,-343.0,-461.0,-1313.0,-508.0,-1242.0,-863.0,-698.0,-106.0,-153.0,-650.0,1196.0,-603.0,-153.0,,,,,,,,,,,,,,,,,,,,,1101.0,-201.0,-461.0,746.0,202.0,-201.0,1456.0,-47.0,-461.0,604.0,2049.0,-745.0,-603.0,0.0,-2291.0
2023-01-18 00:00:00,-508.0,344.0,-201.0,249.0,-745.0,-556.0,-1147.0,-1360.0,2141.0,1196.0,-792.0,2095.0,841.0,793.0,1243.0,,,,,,,,,,,,,,,,,,,,,-47.0,-650.0,1935.0,-106.0,1196.0,-698.0,-508.0,699.0,296.0,344.0,1006.0,557.0,-153.0,-461.0,7003.0
2023-01-17 00:00:00,-1313.0,-95.0,1006.0,-47.0,-603.0,1202.0,-603.0,-343.0,-153.0,-698.0,699.0,888.0,557.0,-201.0,-295.0,,,,,,,,,,,,,,,,,,,,,107.0,-248.0,-106.0,-698.0,-461.0,-343.0,1409.0,-745.0,-295.0,2095.0,604.0,249.0,-47.0,-958.0,564.0
2023-01-16 00:00:00,-1408.0,296.0,-1005.0,-106.0,-1360.0,-698.0,2187.0,-343.0,-295.0,-603.0,-650.0,344.0,0.0,-153.0,557.0,,,,,,,,,,,,,,,,,,,,,107.0,-461.0,-508.0,557.0,1054.0,-461.0,-95.0,-603.0,-106.0,-106.0,-248.0,-508.0,-414.0,-1763.0,-6792.0
2023-01-08 00:00:00,-1763.0,-201.0,2393.0,-106.0,-1100.0,746.0,-1005.0,438.0,1006.0,-201.0,-1147.0,-47.0,-2668.0,-95.0,-1005.0,,,,,,,,,,,,,,,,,,,,,-1644.0,793.0,746.0,1148.0,344.0,-911.0,2095.0,-1242.0,-1408.0,1338.0,202.0,699.0,-911.0,-1981.0,-5487.0
2023-01-07 00:00:00,-1502.0,-153.0,-792.0,-745.0,-1502.0,391.0,3149.0,107.0,-47.0,107.0,0.0,-556.0,-461.0,-248.0,698.0,,,,,,,,,,,,,,,,,,,,,-1810.0,-461.0,-698.0,1338.0,-1550.0,2187.0,-1502.0,-508.0,1101.0,746.0,888.0,-461.0,-1147.0,-1100.0,-4531.0
2023-01-06 00:00:00,-1195.0,-698.0,-863.0,-248.0,-414.0,509.0,-295.0,-603.0,1101.0,-650.0,841.0,557.0,-248.0,-153.0,-248.0,,,,,,,,,,,,,,,,,,,,,-1550.0,-745.0,509.0,-1195.0,-295.0,0.0,107.0,-461.0,1953.0,-153.0,-414.0,2851.0,249.0,-1313.0,-3064.0
çáåv,-11162.0,-5913.0,2354.0,11087.0,-25436.0,-3138.0,-2369.0,-4017.0,-1643.0,7537.0,6522.0,6715.0,3357.0,-5001.0,-14503.0,3760.0,-465.0,1897.0,13729.0,7365.0,1897.0,-290.0,-9386.0,-7401.0,-15326.0,-4965.0,6205.0,16303.0,8626.0,-4640.0,-123.0,-990.0,2366.0,2607.0,-5256.0,-16273.0,-6588.0,355.0,-9363.0,-6605.0,4176.0,4531.0,-2767.0,-14679.0,23759.0,18620.0,6579.0,-9481.0,-16325.0,-43758.0
