日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,year,month,day,weekday,day_end,day_end_2,day_zoro,machine_end,machine_end_2,machine_zoro,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
2023-09-09,アイムジャグラーEX-TP,326,4011,-808,16,6,182.3,250.7,668.5,6.76734802326456,1,2023,9,9,5,9,0,0,6,2,0,-71.0,435.0,435.0,0.0
2023-09-09,アイムジャグラーEX-TP,337,7044,1857,32,25,123.6,220.1,281.8,6.095247272474192,4,2023,9,9,5,9,0,0,7,3,0,905.0,1219.0,135.4,609.5
2023-09-09,アイムジャグラーEX-TP,338,2159,-1027,5,3,269.9,431.8,719.7,5.9772091975600805,0,2023,9,9,5,9,0,0,8,3,0,95.0,313.0,156.5,0.0
2023-09-09,アイムジャグラーEX-TP,339,1828,-821,4,5,203.1,457.0,365.6,6.304755534311305,0,2023,9,9,5,9,0,0,9,3,0,-82.0,4815.0,267.5,370.4
2023-09-09,アイムジャグラーEX-TP,340,5647,-286,20,18,148.6,282.4,313.7,6.229520052932057,4,2023,9,9,5,9,0,0,0,4,0,786.0,1093.0,156.1,273.2
2023-09-09,アイムジャグラーEX-TP,341,5722,476,24,10,168.3,238.4,572.2,5.750358583397053,1,2023,9,9,5,9,0,0,1,4,0,-330.0,964.0,321.3,964.0
2023-09-09,マイジャグラーV,309,6455,-1514,16,18,189.9,403.4,358.6,5.5658120276432665,2,2023,9,9,5,9,0,0,9,0,0,49.0,3529.0,294.1,320.8
2023-09-09,マイジャグラーV,310,2845,-612,10,4,203.2,284.5,711.2,5.967710621411859,0,2023,9,9,5,9,0,0,0,1,0,-380.0,878.0,439.0,878.0
2023-09-09,マイジャグラーV,311,6143,-233,19,24,142.9,323.3,256.0,5.795080881253082,4,2023,9,9,5,9,0,0,1,1,1,-161.0,1433.0,286.6,1433.0
2023-09-09,マイジャグラーV,312,4426,-1276,12,10,201.2,368.8,442.6,5.80399475019102,1,2023,9,9,5,9,0,0,2,1,0,481.0,3640.0,214.1,728.0
2023-09-09,マイジャグラーV,333,9476,445,38,24,152.8,249.4,394.8,5.810465919009849,1,2023,9,9,5,9,0,0,3,3,1,-783.0,956.0,956.0,956.0
2023-09-09,マイジャグラーV,334,6817,-441,23,23,148.2,296.4,296.4,5.982367717085029,1,2023,9,9,5,9,0,0,4,3,0,440.0,2973.0,198.2,594.6
2023-09-09,マイジャグラーV,335,6202,207,23,18,151.3,269.7,344.6,5.71343222642424,2,2023,9,9,5,9,0,0,5,3,0,-682.0,734.0,734.0,0.0
2023-09-09,マイジャグラーV,336,8131,867,28,38,123.2,290.4,214.0,5.847410999135606,3,2023,9,9,5,9,0,0,6,3,0,700.0,3913.0,205.9,434.8
2023-09-09,ファンキージャグラー2,316,2082,-838,5,5,208.2,416.4,416.4,6.047373854562547,0,2023,9,9,5,9,0,0,6,1,0,492.0,1765.0,196.1,441.2
2023-09-09,ファンキージャグラー2,317,6570,1002,27,19,142.8,243.3,345.8,5.623760774461193,3,2023,9,9,5,9,0,0,7,1,0,-561.0,3766.0,289.7,342.4
2023-09-09,ファンキージャグラー2,327,2764,-314,9,5,197.4,307.1,552.8,5.4653847268004645,0,2023,9,9,5,9,0,0,7,2,0,-456.0,3781.0,270.1,472.6
2023-09-09,ファンキージャグラー2,328,7423,993,31,30,121.7,239.5,247.4,6.258002376805827,1,2023,9,9,5,9,0,0,8,2,0,8.0,352.0,176.0,0.0
2023-09-09,ファンキージャグラー2,329,3695,-827,11,9,184.8,335.9,410.6,5.879607478518598,0,2023,9,9,5,9,0,0,9,2,0,-604.0,2209.0,315.6,441.8
2023-09-09,ハッピージャグラーVIII,313,6435,843,27,21,134.1,238.3,306.4,6.185915974280865,1,2023,9,9,5,9,0,0,3,1,0,1794.0,3924.0,186.9,301.8
2023-09-09,ハッピージャグラーVIII,314,4791,-175,19,11,159.7,252.2,435.5,6.282128029238185,1,2023,9,9,5,9,0,0,4,1,0,-549.0,876.0,438.0,876.0
2023-09-09,ハッピージャグラーVIII,315,7942,970,29,34,126.1,273.9,233.6,6.072188898900253,1,2023,9,9,5,9,0,0,5,1,0,449.0,3163.0,225.9,351.4
2023-09-09,ハッピージャグラーVIII,330,5134,-771,17,10,190.1,302.0,513.4,5.925874455317173,1,2023,9,9,5,9,0,0,0,3,0,-392.0,1697.0,282.8,565.7
2023-09-09,ハッピージャグラーVIII,331,7096,601,27,24,139.1,262.8,295.7,6.018335228057248,2,2023,9,9,5,9,0,0,1,3,0,-647.0,5364.0,335.2,255.4
2023-09-09,ハッピージャグラーVIII,332,8575,844,34,33,128.0,252.2,259.8,6.349104982126946,1,2023,9,9,5,9,0,0,2,3,0,331.0,1354.0,193.4,677.0
2023-09-08,アイムジャグラーEX-TP,318,632,428,5,0,126.4,126.4,0.0,6.56923479744461,0,2023,9,8,4,8,0,0,8,1,0,-1224.0,2058.0,514.5,686.0
2023-09-08,アイムジャグラーEX-TP,319,1375,93,5,5,137.5,275.0,275.0,5.988219539015972,0,2023,9,8,4,8,0,0,9,1,0,420.0,5564.0,292.8,252.9
2023-09-08,アイムジャグラーEX-TP,320,1991,-32,9,3,165.9,221.2,663.7,6.488287321567211,0,2023,9,8,4,8,0,0,0,2,0,-1995.0,8274.0,331.0,459.7
2023-09-08,アイムジャグラーEX-TP,321,530,-121,2,0,265.0,265.0,0.0,5.917575982233873,0,2023,9,8,4,8,0,0,1,2,0,2486.0,5778.0,192.6,275.1
2023-09-08,アイムジャグラーEX-TP,322,4304,372,16,14,143.5,269.0,307.4,5.835547175965312,4,2023,9,8,4,8,0,0,2,2,1,-695.0,957.0,478.5,0.0
2023-09-08,アイムジャグラーEX-TP,323,2058,-1205,2,8,205.8,1029.0,257.2,6.022424841279256,0,2023,9,8,4,8,0,0,3,2,0,441.0,3825.0,255.0,382.5
2023-09-08,アイムジャグラーEX-TP,324,3694,-162,14,7,175.9,263.9,527.7,5.918254612830075,0,2023,9,8,4,8,0,0,4,2,0,-350.0,376.0,0.0,376.0
2023-09-08,アイムジャグラーEX-TP,325,3785,-1003,10,13,164.6,378.5,291.2,6.287452180686923,0,2023,9,8,4,8,0,0,5,2,0,1375.0,4642.0,193.4,357.1
2023-09-08,アイムジャグラーEX-TP,326,435,-71,1,0,435.0,435.0,0.0,4.475485911736215,0,2023,9,8,4,8,0,0,6,2,0,-981.0,1107.0,1107.0,369.0
2023-09-08,アイムジャグラーEX-TP,337,1219,905,9,2,110.8,135.4,609.5,6.351968570938904,0,2023,9,8,4,8,0,0,7,3,0,-536.0,811.0,405.5,0.0
2023-09-08,アイムジャグラーEX-TP,338,313,95,2,0,156.5,156.5,0.0,6.523140894424737,0,2023,9,8,4,8,0,0,8,3,0,-49.0,2523.0,252.3,420.5
2023-09-08,アイムジャグラーEX-TP,339,4815,-82,18,13,155.3,267.5,370.4,6.0842403832199565,2,2023,9,8,4,8,0,0,9,3,0,-625.0,1458.0,364.5,486.0
