,日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
558,2023-08-27,マイジャグラーV,644,5345,-3052,12,4,334.1,445.4,1336.2,5.921057582859651,1,7,-838.0,6437.0,321.9,429.1
559,2023-08-27,マイジャグラーV,645,8173,-18,29,27,145.9,281.8,302.7,5.861921539799336,3,7,462.0,4403.0,244.6,440.3
560,2023-08-27,マイジャグラーV,646,4565,-1771,11,10,217.4,415.0,456.5,5.893536031166154,1,7,-1362.0,4626.0,355.8,514.0
561,2023-08-27,マイジャグラーV,647,6493,-626,21,19,162.3,309.2,341.7,5.790386348758865,2,7,-412.0,4984.0,293.2,383.4
562,2023-08-27,マイジャグラーV,648,6336,-538,21,17,166.7,301.7,372.7,5.726203633814845,2,7,462.0,5565.0,214.0,463.8
563,2023-08-27,マイジャグラーV,649,4344,-3380,7,3,434.4,620.6,1448.0,6.1484868926191245,1,7,1112.0,5237.0,201.4,436.4
564,2023-08-27,マイジャグラーV,650,5177,1788,25,19,117.7,207.1,272.5,5.835249877450382,4,7,338.0,4077.0,271.8,271.8
565,2023-08-27,マイジャグラーV,651,6764,-379,26,16,161.0,260.2,422.8,6.017121138192373,1,7,2244.0,6780.0,211.9,260.8
566,2023-08-27,マイジャグラーV,652,5448,-1172,16,14,181.6,340.5,389.1,5.847981903630388,1,7,-588.0,5014.0,334.3,313.4
567,2023-08-27,マイジャグラーV,653,5507,-2464,14,7,262.2,393.4,786.7,5.909290689808565,1,7,-688.0,1412.0,470.7,470.7
568,2023-08-27,マイジャグラーV,654,8475,1242,38,22,141.2,223.0,385.2,5.895015640376397,2,7,462.0,5287.0,240.3,440.6
569,2023-08-27,マイジャグラーV,655,4817,-1014,14,16,160.6,344.1,301.1,6.114823025230273,1,7,-162.0,6648.0,289.0,316.6
570,2023-08-27,マイジャグラーV,656,6255,-573,20,20,156.4,312.8,312.8,5.84206451414959,3,7,488.0,4807.0,228.9,369.8
571,2023-08-27,マイジャグラーV,657,7099,-1997,14,30,161.3,507.1,236.6,5.8187138651216985,5,7,-338.0,5717.0,285.9,381.1
572,2023-08-27,マイジャグラーV,668,6676,1030,27,27,123.6,247.3,247.3,6.006082814210738,1,7,-2076.0,4485.0,448.5,407.7
573,2023-08-27,マイジャグラーV,669,7994,2000,32,29,131.0,249.8,275.7,5.41470205843228,4,7,-262.0,3541.0,272.4,393.4
574,2023-08-27,マイジャグラーV,670,6754,-1207,20,20,168.8,337.7,337.7,5.8767486277397145,2,7,588.0,8186.0,233.9,389.8
575,2023-08-27,マイジャグラーV,671,6352,61,23,22,141.2,276.2,288.7,5.952667837751604,1,7,288.0,3528.0,220.5,352.8
576,2023-08-27,マイジャグラーV,672,6560,1418,29,17,142.6,226.2,385.9,5.547113213790225,1,7,-638.0,3600.0,276.9,450.0
577,2023-08-27,マイジャグラーV,673,7600,1788,36,19,138.2,211.1,400.0,5.737322357684681,1,7,-912.0,1755.0,438.8,438.8
578,2023-08-27,マイジャグラーV,674,6079,-256,23,18,148.3,264.3,337.7,6.148289788756549,1,7,-762.0,6644.0,302.0,332.2
579,2023-08-27,マイジャグラーV,675,6366,-133,22,19,155.3,289.4,335.1,5.720252185575395,3,7,1062.0,6218.0,230.3,388.6
580,2023-08-27,マイジャグラーV,676,7966,519,31,26,139.8,257.0,306.4,5.909521863430998,1,7,0.0,2304.0,288.0,288.0
581,2023-08-27,マイジャグラーV,677,4637,-168,16,15,149.6,289.8,309.1,5.879558185691019,3,7,-162.0,1221.0,244.2,0.0
582,2023-08-27,マイジャグラーV,678,8014,643,32,24,143.1,250.4,333.9,5.838625062373485,3,7,1638.0,6785.0,234.0,251.3
583,2023-08-27,マイジャグラーV,679,7575,2429,38,20,130.6,199.3,378.8,5.716299085918028,2,7,-488.0,935.0,467.5,935.0
584,2023-08-27,マイジャグラーV,680,8701,-1014,24,39,138.1,362.5,223.1,6.028028045914886,1,7,638.0,5296.0,240.7,407.4
585,2023-08-27,マイジャグラーV,681,7925,308,27,31,136.6,293.5,255.6,5.789980643975985,5,7,-1112.0,1216.0,1216.0,608.0
586,2023-08-27,マイジャグラーV,682,6678,44,23,19,159.0,290.3,351.5,5.547445029304525,2,7,462.0,3980.0,234.1,306.2
587,2023-08-27,マイジャグラーV,683,5581,-1049,17,15,174.4,328.3,372.1,5.891879163750049,2,7,-338.0,3296.0,253.5,824.0
588,2023-08-27,マイジャグラーV,684,7013,0,25,23,146.1,280.5,304.9,5.859666161186906,3,7,-212.0,4380.0,273.8,398.2
589,2023-08-27,マイジャグラーV,685,5120,-555,18,13,165.2,284.4,393.8,5.973837973296127,1,7,-1288.0,5759.0,303.1,719.9
785,2023-08-17,マイジャグラーV,627,6570,1038,28,20,136.9,234.6,328.5,5.801592106549816,3,7,-1038.0,5629.0,312.7,433.0
786,2023-08-17,マイジャグラーV,628,7182,-262,25,23,149.6,287.3,312.3,5.898811930448974,3,7,588.0,4368.0,229.9,397.1
787,2023-08-17,マイジャグラーV,629,7538,88,22,33,137.1,342.6,228.4,5.606344437755973,6,7,0.0,3671.0,244.7,458.9
788,2023-08-17,マイジャグラーV,630,8498,1862,32,41,116.4,265.6,207.3,5.758821104128341,6,7,-262.0,6278.0,273.0,448.4
789,2023-08-17,マイジャグラーV,631,7093,2196,32,24,126.7,221.7,295.5,5.561474652054729,3,7,-1062.0,2365.0,394.2,591.2
790,2023-08-17,マイジャグラーV,632,6036,-1812,16,14,201.2,377.2,431.1,5.817285285467445,1,7,-662.0,2036.0,407.2,407.2
791,2023-08-17,マイジャグラーV,633,6161,-388,22,16,162.1,280.0,385.1,5.8570934810788415,2,7,-512.0,7156.0,275.2,447.2
792,2023-08-17,マイジャグラーV,634,5833,-1162,16,17,176.8,364.6,343.1,5.72470890887545,2,7,-488.0,1687.0,421.8,281.2
793,2023-08-17,マイジャグラーV,635,4712,-388,16,15,152.0,294.5,314.1,6.00340109489703,1,7,2292.0,8849.0,221.2,327.7
794,2023-08-17,マイジャグラーV,636,6804,362,26,23,138.9,261.7,295.8,5.936864456816624,1,7,788.0,7420.0,274.8,247.3
795,2023-08-17,マイジャグラーV,637,5223,-1438,16,12,186.5,326.4,435.2,6.137523003795064,1,7,212.0,2634.0,219.5,526.8
796,2023-08-17,マイジャグラーV,638,6884,1688,34,16,137.7,202.5,430.2,5.827929295450038,1,7,862.0,6749.0,250.0,281.2
797,2023-08-17,マイジャグラーV,639,6483,-1188,20,20,162.1,324.1,324.1,6.082022882499388,1,7,-938.0,2338.0,779.3,233.8
