,日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
8927,2023-07-16,マイジャグラーV,1027,7047,-588,23,18,171.9,306.4,391.5,5.622198039071745,1,6,-488.0,6767.0,294.2,375.9
8928,2023-07-16,マイジャグラーV,1028,4458,-112,18,9,165.1,247.7,495.3,5.938701945424774,1,6,62.0,6587.0,274.5,329.4
8929,2023-07-16,マイジャグラーV,1029,6004,-912,16,21,162.3,375.2,285.9,5.682207954965265,4,6,1908.0,6876.0,221.8,312.5
8930,2023-07-16,マイジャグラーV,1030,4418,-512,14,12,169.9,315.6,368.2,5.7233710615393,2,6,-962.0,5503.0,423.3,262.0
8931,2023-07-16,マイジャグラーV,1031,4661,-562,16,9,186.4,291.3,517.9,5.694954314310708,1,6,-1980.0,4644.0,464.4,357.2
8932,2023-07-16,マイジャグラーV,1032,7540,1438,32,23,137.1,235.6,327.8,5.652467235415569,3,6,2916.0,7314.0,187.5,304.8
8933,2023-07-16,マイジャグラーV,1033,8304,2988,41,26,123.9,202.5,319.4,5.670305378925838,3,6,-162.0,6812.0,324.4,243.3
8934,2023-07-16,マイジャグラーV,1034,3558,-1312,9,6,237.2,395.3,593.0,5.730765473106037,0,6,-862.0,6102.0,339.0,339.0
8935,2023-07-16,マイジャグラーV,1035,6185,-1112,17,21,162.8,363.8,294.5,5.840534027363788,3,6,1288.0,6209.0,230.0,248.4
9038,2023-07-15,マイジャグラーV,952,6497,462,28,12,162.4,232.0,541.4,5.736325006939937,1,5,,,,
9039,2023-07-15,マイジャグラーV,953,2726,-812,7,8,181.7,389.4,340.8,5.975654392657564,0,5,,,,
9040,2023-07-15,マイジャグラーV,954,6881,338,25,18,160.0,275.2,382.3,5.474783443139782,2,5,,,,
9041,2023-07-15,マイジャグラーV,955,4459,-1538,12,9,212.3,371.6,495.4,5.928158204222215,1,5,,,,
9042,2023-07-15,マイジャグラーV,956,7959,1260,35,27,128.4,227.4,294.8,6.09010726321934,1,5,,,,
9043,2023-07-15,マイジャグラーV,957,4397,-1012,13,12,175.9,338.2,366.4,6.001204052127759,1,5,,,,
9044,2023-07-15,マイジャグラーV,958,6422,962,26,20,139.6,247.0,321.1,5.653440451387164,3,5,,,,
9045,2023-07-15,マイジャグラーV,959,4342,-562,15,10,173.7,289.5,434.2,5.903154755956944,1,5,,,,
9046,2023-07-15,マイジャグラーV,960,7045,588,29,19,146.8,242.9,370.8,5.829791690919753,2,5,,,,
9047,2023-07-15,マイジャグラーV,961,6069,-1338,17,21,159.7,357.0,289.0,6.105413779121393,1,5,,,,
9048,2023-07-15,マイジャグラーV,962,5368,-312,19,16,153.4,282.5,335.5,5.96267631216201,1,5,,,,
9049,2023-07-15,マイジャグラーV,963,5391,88,20,14,158.6,269.6,385.1,5.666098107634773,2,5,,,,
9050,2023-07-15,マイジャグラーV,964,7988,288,30,26,142.6,266.3,307.2,5.890924076066209,3,5,,,,
9051,2023-07-15,マイジャグラーV,965,7818,738,31,26,137.2,252.2,300.7,5.884592472128306,3,5,,,,
9052,2023-07-15,マイジャグラーV,966,7175,-538,27,16,166.9,265.7,448.4,5.957568773268347,1,5,,,,
9053,2023-07-15,マイジャグラーV,967,6161,-100,23,15,162.1,267.9,410.7,5.758552522162409,1,5,,,,
9054,2023-07-15,マイジャグラーV,968,7160,2340,35,24,121.4,204.6,298.3,5.845587022666183,3,5,,,,
9055,2023-07-15,マイジャグラーV,969,5695,-238,20,14,167.5,284.8,406.8,5.656206659169048,1,5,,,,
9056,2023-07-15,マイジャグラーV,970,6561,-888,22,16,172.7,298.2,410.1,5.8794884123251085,1,5,,,,
9057,2023-07-15,マイジャグラーV,971,4034,-488,12,14,155.2,336.2,288.1,5.850979136665185,4,5,,,,
9058,2023-07-15,マイジャグラーV,972,6901,-188,21,28,140.8,328.6,246.5,5.760471604409549,5,5,,,,
9059,2023-07-15,マイジャグラーV,973,6310,-462,23,17,157.8,274.3,371.2,6.021247824171167,1,5,,,,
9060,2023-07-15,マイジャグラーV,974,5030,-138,20,12,157.2,251.5,419.2,6.039715119365649,1,5,,,,
9061,2023-07-15,マイジャグラーV,975,4341,-788,14,9,188.7,310.1,482.3,5.797391068181207,1,5,,,,
9062,2023-07-15,マイジャグラーV,976,6234,-1488,17,17,183.4,366.7,366.7,5.798514175389442,2,5,,,,
9063,2023-07-15,マイジャグラーV,977,8500,1572,37,27,132.8,229.7,314.8,5.833152119600206,3,5,,,,
9064,2023-07-15,マイジャグラーV,978,5356,-338,18,16,157.5,297.6,334.8,5.802016468291451,3,5,,,,
9065,2023-07-15,マイジャグラーV,979,6126,-25,25,15,153.2,245.0,408.4,6.075100695277474,1,5,,,,
9066,2023-07-15,マイジャグラーV,980,4685,-2220,7,15,213.0,669.3,312.3,5.737876663070466,3,5,,,,
9067,2023-07-15,マイジャグラーV,981,7342,-1688,20,23,170.7,367.1,319.2,5.923713872977441,1,5,,,,
9068,2023-07-15,マイジャグラーV,1018,6919,-762,22,21,160.9,314.5,329.5,5.8369793812236,3,5,,,,
9069,2023-07-15,マイジャグラーV,1019,6465,-25,26,17,150.3,248.7,380.3,6.088196603594994,1,5,,,,
9070,2023-07-15,マイジャグラーV,1020,6920,-188,24,23,147.2,288.3,300.9,5.895308688841602,3,5,,,,
9071,2023-07-15,マイジャグラーV,1021,7354,1212,32,23,133.7,229.8,319.7,5.898082265298928,3,5,,,,
9072,2023-07-15,マイジャグラーV,1022,5767,-488,19,19,151.8,303.5,303.5,5.95298116996418,1,5,,,,
9073,2023-07-15,マイジャグラーV,1023,2203,-88,9,4,169.5,244.8,550.8,5.969163317205901,0,5,,,,
9074,2023-07-15,マイジャグラーV,1024,7974,1836,38,21,135.2,209.8,379.7,5.84031622917368,2,5,,,,
9075,2023-07-15,マイジャグラーV,1025,6133,338,22,23,136.3,278.8,266.7,5.838526271718313,5,5,,,,
9076,2023-07-15,マイジャグラーV,1026,7988,-2124,24,17,194.8,332.8,469.9,5.956402437470533,1,5,,,,
9077,2023-07-15,マイジャグラーV,1027,6767,-488,23,18,165.0,294.2,375.9,5.747625247159909,2,5,,,,
9078,2023-07-15,マイジャグラーV,1028,6587,62,24,20,149.7,274.5,329.4,5.801223475344791,3,5,,,,
9079,2023-07-15,マイジャグラーV,1029,6876,1908,31,22,129.7,221.8,312.5,5.615539923812167,3,5,,,,
9080,2023-07-15,マイジャグラーV,1030,5503,-962,13,21,161.9,423.3,262.0,5.606005737478949,5,5,,,,
9081,2023-07-15,マイジャグラーV,1031,4644,-1980,10,13,201.9,464.4,357.2,6.049798163217965,1,5,,,,
9082,2023-07-15,マイジャグラーV,1032,7314,2916,39,24,116.1,187.5,304.8,5.966018155231938,1,5,,,,
9083,2023-07-15,マイジャグラーV,1033,6812,-162,21,28,139.0,324.4,243.3,5.806885864418021,5,5,,,,
9084,2023-07-15,マイジャグラーV,1034,6102,-862,18,18,169.5,339.0,339.0,5.703940488345407,2,5,,,,
9085,2023-07-15,マイジャグラーV,1035,6209,1288,27,25,119.4,230.0,248.4,6.0879556360995215,1,5,,,,
