日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
2023/8/19,アイムジャグラーEX-TP,30,8118,-218,25,30,147.6,324.7,270.6,5.815107226,4,9,-624,6030,274.1,502.5
2023/8/19,アイムジャグラーEX-TP,31,8047,3671,40,37,104.5,201.2,217.5,6.1650192,5,9,-1232,6243,283.8,520.2
2023/8/19,アイムジャグラーEX-TP,32,5931,217,23,13,164.8,257.9,456.2,5.789542713,1,9,-1377,5688,334.6,406.3
2023/8/19,マイジャグラーV,56,7659,-1406,26,17,178.1,294.6,450.5,6.04523909,1,9,-682,7503,312.6,312.6
2023/8/19,マイジャグラーV,57,6501,-769,20,16,180.6,325.1,406.3,5.548718209,1,9,449,7245,268.3,362.2
2023/8/19,マイジャグラーV,58,7220,3013,36,28,112.8,200.6,257.9,5.774021474,5,9,-624,7418,274.7,412.1
2023/8/19,マイジャグラーV,60,7510,2014,35,23,129.5,214.6,326.5,5.747203239,3,9,-218,7331,271.5,385.8
2023/8/19,マイジャグラーV,61,6729,-421,26,15,164.1,258.8,448.6,6.009587496,1,9,623,7570,252.3,315.4
2023/8/19,マイジャグラーV,62,4651,-1261,15,9,193.8,310.1,516.8,6.137407093,1,9,1173,8166,233.3,340.2
2023/8/19,マイジャグラーV,63,7926,130,27,28,144.1,293.6,283.1,5.732972599,4,9,478,6060,242.4,466.2
2023/8/19,マイジャグラーV,65,7474,-392,27,22,152.5,276.8,339.7,5.999640042,2,9,3565,8115,193.2,270.5
2023/8/19,マイジャグラーV,66,7382,2907,35,32,110.2,210.9,230.7,5.80938356,5,9,-73,7290,270,317
2023/8/19,マイジャグラーV,67,5070,-856,16,9,202.8,316.9,563.3,5.564902729,1,9,2328,7265,213.7,269.1
2023/8/19,ファンキージャグラー2,36,5624,-247,21,16,152,267.8,351.5,6.058583073,1,9,391,8349,245.6,363
2023/8/19,ファンキージャグラー2,37,7345,1434,35,17,141.2,209.9,432.1,5.86760844,1,9,-1783,5082,317.6,847
2023/8/19,ファンキージャグラー2,38,6324,362,24,19,147.1,263.5,332.8,5.747948635,3,9,565,7845,280.2,313.8
2023/8/19,ハッピージャグラーVIII,50,7206,72,28,24,138.6,257.4,300.2,6.45074529,1,9,246,8187,282.3,248.1
2023/8/19,ハッピージャグラーVIII,51,6408,971,28,19,136.3,228.9,337.3,6.150551448,1,9,-1435,8587,330.3,330.3
2023/8/19,ハッピージャグラーVIII,52,6253,2250,34,15,127.6,183.9,416.9,6.119880437,1,9,478,6549,242.6,409.3
2023/8/19,ハッピージャグラーVIII,53,6544,246,26,18,148.7,251.7,363.6,6.142954742,1,9,0,8504,303.7,303.7
2023/8/19,ハッピージャグラーVIII,55,8558,768,37,22,145.1,231.3,389,6.212643626,1,9,-740,6661,333.1,416.3
2023/8/12,アイムジャグラーEX-TP,25,7252,-566,27,19,157.7,268.6,381.7,6.322665646,2,2,-2145,4933,411.1,448.5
2023/8/12,アイムジャグラーEX-TP,26,8125,4594,40,41,100.3,203.1,198.2,5.81325153,6,2,-479,2205,315,735
2023/8/12,アイムジャグラーEX-TP,27,5403,-1261,14,17,174.3,385.9,317.8,5.951454046,3,2,-1174,3818,424.2,293.7
2023/8/12,アイムジャグラーEX-TP,28,8022,2118,39,21,133.7,205.7,382,6.053663988,2,2,-1551,3476,579.3,347.6
2023/8/12,アイムジャグラーEX-TP,30,6030,-624,22,12,177.4,274.1,502.5,6.066955647,1,2,-73,2918,243.2,583.6
