日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,合成回数,機種台数,前日のG数,前日の差枚,前日のBB回数,前日のRB回数,前日の合成回数,前日の合成確率,前日のBB確率,前日のRB確率,前日のG数ランキング,前日の差枚ランキング,前日の合成回数ランキング,前日の合成確率ランキング,2日前のG数,2日前の差枚,2日前のBB回数,2日前のRB回数,2日前の合成回数,2日前の合成確率,2日前のBB確率,2日前のRB確率,3日前のG数,3日前の差枚,3日前のBB回数,3日前のRB回数,3日前の合成回数,3日前の合成確率,3日前のBB確率,3日前のRB確率,4日前のG数,4日前の差枚,4日前のBB回数,4日前のRB回数,4日前の合成回数,4日前の合成確率,4日前のBB確率,4日前のRB確率,5日前のG数,5日前の差枚,5日前のBB回数,5日前のRB回数,5日前の合成回数,5日前の合成確率,5日前のBB確率,5日前のRB確率,6日前のG数,6日前の差枚,6日前のBB回数,6日前のRB回数,6日前の合成回数,6日前の合成確率,6日前のBB確率,6日前のRB確率,G数過去2日間合計,差枚過去2日間合計,合成回数過去2日間合計,合成確率過去2日間平均,G数過去3日間合計,差枚過去3日間合計,合成回数過去3日間合計,合成確率過去3日間平均,G数過去4日間合計,差枚過去4日間合計,合成回数過去4日間合計,合成確率過去4日間平均,G数過去5日間合計,差枚過去5日間合計,合成回数過去5日間合計,合成確率過去5日間平均,G数過去6日間合計,差枚過去6日間合計,合成回数過去6日間合計,合成確率過去6日間平均,過去2日間合計G数ランキング,過去2日間合計差枚ランキング,過去2日間合計合成回数ランキング,過去2日間平均合成確率ランキング,過去3日間合計G数ランキング,過去3日間合計差枚ランキング,過去3日間合計合成回数ランキング,過去3日間平均合成確率ランキング,過去6日間合計G数ランキング,過去6日間合計差枚ランキング,過去6日間合計合成回数ランキング,過去6日間平均合成確率ランキング
2022-12-24,マイジャグラーV,326,400,-97,1,1,200.0,400.0,400.0,5.510476794004601,0,4,2,7,2879.0,1310.0,14.0,13.0,27.0,106.6,205.6,221.5,2.0,2.0,3.0,6.0,1157.0,1255.0,10.0,3.0,13.0,89.0,115.7,385.7,2499.0,-538.0,7.0,8.0,15.0,166.6,357.0,312.4,260.0,-207.0,0.0,0.0,0.0,0.0,0.0,0.0,4821.0,1248.0,20.0,21.0,41.0,117.6,241.1,229.6,2225.0,262.0,9.0,6.0,15.0,148.3,247.2,370.8,4036.0,2565.0,40.0,97.8,5193.0,3820.0,53.0,94.86666666666667,7692.0,3282.0,68.0,112.80000000000001,7952.0,3075.0,68.0,90.24000000000001,12773.0,4323.0,109.0,94.80000000000001,2.0,1.0,1.0,6.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,7.0
2022-12-24,マイジャグラーV,327,704,-207,2,1,234.7,352.0,704.0,5.627817855994852,0,4,3,7,309.0,-207.0,0.0,1.0,1.0,309.0,0.0,309.0,7.0,5.5,6.5,3.0,473.0,0.0,2.0,2.0,4.0,118.2,236.5,236.5,1207.0,-235.0,3.0,3.0,6.0,201.2,402.3,402.3,406.0,-97.0,1.0,1.0,2.0,203.0,406.0,406.0,4113.0,1641.0,21.0,19.0,40.0,102.8,195.9,216.5,48.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,-207.0,5.0,213.6,1255.0,-207.0,9.0,181.79999999999998,2462.0,-442.0,15.0,186.65,2868.0,-539.0,17.0,189.92000000000002,6981.0,1102.0,57.0,175.4,6.0,5.0,5.0,1.0,6.0,5.0,5.0,1.0,6.0,3.0,6.0,1.0
2022-12-24,マイジャグラーV,328,2906,-538,9,10,152.9,322.9,290.6,6.266357644955518,0,4,19,7,1250.0,-704.0,2.0,2.0,4.0,312.5,625.0,625.0,5.0,7.0,5.0,2.0,53.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.0,-152.0,5.0,5.0,10.0,154.9,309.8,309.8,555.0,400.0,4.0,1.0,5.0,111.0,138.8,555.0,5320.0,703.0,19.0,23.0,42.0,126.7,280.0,231.3,532.0,151.0,2.0,2.0,4.0,133.0,266.0,266.0,1303.0,-787.0,4.0,156.25,1356.0,-870.0,4.0,104.16666666666667,2905.0,-1022.0,14.0,116.85,3460.0,-622.0,19.0,115.67999999999999,8780.0,81.0,61.0,117.51666666666665,5.0,7.0,6.0,4.0,5.0,7.0,6.0,5.0,4.0,6.0,4.5,5.0
2022-12-24,ファンキージャグラー2,332,3234,510,14,9,140.6,231.0,359.3,5.773626443958935,0,4,23,3,1075.0,455.0,7.0,2.0,9.0,119.4,153.6,537.5,2.0,2.0,2.0,2.0,1365.0,-1200.0,1.0,1.0,2.0,682.5,1365.0,1365.0,1275.0,-235.0,5.0,3.0,8.0,159.4,255.0,425.0,275.0,-152.0,1.0,0.0,1.0,275.0,275.0,0.0,2293.0,-842.0,5.0,8.0,13.0,176.4,458.6,286.6,693.0,-83.0,3.0,0.0,3.0,231.0,231.0,0.0,2440.0,-745.0,11.0,400.95,3805.0,-1945.0,13.0,494.8,5080.0,-2180.0,21.0,410.95000000000005,5355.0,-2332.0,22.0,383.76000000000005,7648.0,-3174.0,35.0,349.20000000000005,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0
2022-12-24,ファンキージャグラー2,333,3645,1200,16,16,113.9,227.8,227.8,5.757030225297114,0,4,32,3,893.0,-400.0,2.0,2.0,4.0,223.2,446.5,446.5,3.0,3.0,3.0,1.0,721.0,-97.0,2.0,2.0,4.0,180.2,360.5,360.5,2019.0,703.0,10.0,7.0,17.0,118.8,201.9,288.4,811.0,-83.0,3.0,2.0,5.0,162.2,270.3,405.5,1199.0,-1145.0,1.0,1.0,2.0,599.5,1199.0,1199.0,3814.0,510.0,15.0,15.0,30.0,127.1,254.3,254.3,1614.0,-497.0,8.0,201.7,2335.0,-594.0,12.0,194.5333333333333,4354.0,109.0,29.0,175.6,5165.0,26.0,34.0,172.92,6364.0,-1119.0,36.0,244.01666666666668,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0
2022-12-24,ファンキージャグラー2,335,1355,-345,5,2,193.6,271.0,677.5,6.396644476093279,0,4,7,3,3088.0,2458.0,21.0,11.0,32.0,96.5,147.0,280.7,1.0,1.0,1.0,3.0,233.0,262.0,2.0,0.0,2.0,116.5,116.5,0.0,1553.0,-83.0,5.0,6.0,11.0,141.2,310.6,258.8,445.0,-290.0,1.0,1.0,2.0,222.5,445.0,445.0,4599.0,703.0,18.0,19.0,37.0,124.3,255.5,242.1,273.0,-235.0,0.0,0.0,0.0,0.0,0.0,0.0,3321.0,2720.0,34.0,106.5,3554.0,2982.0,36.0,109.83333333333333,5107.0,2899.0,47.0,117.675,5552.0,2609.0,49.0,138.64000000000001,10151.0,3312.0,86.0,136.25,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0
2022-12-24,ハッピージャグラーVIII,317,897,207,5,0,179.4,179.4,0.0,5.818398349637578,0,4,5,3,777.0,-483.0,1.0,1.0,2.0,388.5,777.0,777.0,2.0,2.0,3.0,1.0,4246.0,-593.0,10.0,22.0,32.0,132.7,424.6,193.0,1233.0,-593.0,2.0,4.0,6.0,205.5,616.5,308.2,540.0,-345.0,1.0,0.0,1.0,540.0,540.0,0.0,2427.0,-483.0,9.0,5.0,14.0,173.4,269.7,485.4,,,,,,,,,5023.0,-1076.0,34.0,260.6,9269.0,-1669.0,66.0,217.96666666666667,10502.0,-2262.0,72.0,214.85,11042.0,-2607.0,73.0,279.88,13469.0,-3090.0,87.0,262.1333333333333,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0
2022-12-24,ハッピージャグラーVIII,318,691,-290,2,1,230.3,345.5,691.0,6.51282129221302,0,4,3,3,554.0,-152.0,2.0,1.0,3.0,184.7,277.0,554.0,3.0,1.0,2.0,3.0,346.0,-290.0,0.0,0.0,0.0,0.0,0.0,0.0,4297.0,1007.0,15.0,24.0,39.0,110.2,286.5,179.0,2242.0,841.0,13.0,6.0,19.0,118.0,172.5,373.7,3354.0,1310.0,17.0,11.0,28.0,119.8,197.3,304.9,978.0,-593.0,2.0,0.0,2.0,489.0,489.0,0.0,900.0,-442.0,3.0,92.35,1246.0,-732.0,3.0,61.56666666666666,5543.0,275.0,42.0,73.725,7785.0,1116.0,61.0,82.58,11139.0,2426.0,89.0,88.78333333333335,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0
2022-12-24,ハッピージャグラーVIII,320,359,-345,0,1,359.0,0.0,359.0,6.386086514128438,0,4,1,3,2058.0,-787.0,5.0,5.0,10.0,205.8,411.6,411.6,1.0,3.0,1.0,2.0,793.0,96.0,4.0,0.0,4.0,198.2,198.2,0.0,1192.0,-28.0,5.0,2.0,7.0,170.3,238.4,596.0,690.0,-235.0,2.0,1.0,3.0,230.0,345.0,690.0,2866.0,317.0,12.0,5.0,17.0,168.6,238.8,573.2,508.0,262.0,3.0,1.0,4.0,127.0,169.3,508.0,2851.0,-691.0,14.0,202.0,3644.0,-595.0,18.0,200.73333333333335,4836.0,-623.0,25.0,193.125,5526.0,-858.0,28.0,200.5,8392.0,-541.0,45.0,195.18333333333337,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0
2022-12-23,アイムジャグラーEX-TP,330,1435,-952,1,4,287.0,1435.0,358.8,5.616742825393862,0,3,5,2,19.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.5,1.5,3715.0,896.0,18.0,9.0,27.0,137.6,206.4,412.8,218.0,-152.0,0.0,1.0,1.0,218.0,0.0,218.0,4912.0,2004.0,18.0,34.0,52.0,94.5,272.9,144.5,5402.0,2584.0,29.0,20.0,49.0,110.2,186.3,270.1,1050.0,-649.0,2.0,1.0,3.0,350.0,525.0,1050.0,3734.0,868.0,27.0,68.8,7449.0,1764.0,54.0,91.73333333333333,7667.0,1612.0,55.0,123.3,12579.0,3616.0,107.0,117.54,17981.0,6200.0,156.0,116.31666666666668,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
2022-12-23,アイムジャグラーEX-TP,331,173,-152,0,0,0.0,0.0,0.0,4.849345142189527,0,3,0,2,40.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,1.5,629.0,-345.0,1.0,2.0,3.0,209.7,629.0,314.5,1768.0,96.0,5.0,9.0,14.0,126.3,353.6,196.4,5253.0,2105.0,24.0,25.0,49.0,107.2,218.9,210.1,325.0,317.0,2.0,1.0,3.0,108.3,162.5,325.0,1844.0,0.0,8.0,3.0,11.0,167.6,230.5,614.7,669.0,-373.0,3.0,104.85,1298.0,-718.0,6.0,139.79999999999998,3066.0,-622.0,20.0,136.42499999999998,8319.0,1483.0,69.0,130.57999999999998,8644.0,1800.0,72.0,126.86666666666666,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
2022-12-23,マイジャグラーV,321,2868,1613,16,14,95.6,179.2,204.9,6.185933835678756,0,3,30,7,48.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,6.0,6.0,1018.0,96.0,4.0,2.0,6.0,169.7,254.5,509.0,437.0,-235.0,1.0,0.0,1.0,437.0,437.0,0.0,4308.0,-1007.0,12.0,12.0,24.0,179.5,359.0,359.0,2185.0,-400.0,6.0,7.0,13.0,168.1,364.2,312.1,1075.0,-649.0,1.0,4.0,5.0,215.0,1075.0,268.8,1066.0,13.0,6.0,84.85,2084.0,109.0,12.0,113.13333333333333,2521.0,-126.0,13.0,194.1,6829.0,-1133.0,37.0,191.18,9014.0,-1533.0,50.0,187.33333333333334,7.0,4.0,7.0,5.0,7.0,4.0,7.0,5.0,5.0,7.0,6.0,1.0
2022-12-23,マイジャグラーV,322,344,-207,1,0,344.0,344.0,0.0,6.48670583581016,0,3,1,7,80.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,1796.0,510.0,9.0,4.0,13.0,138.2,199.6,449.0,521.0,317.0,3.0,2.0,5.0,104.2,173.7,260.5,1722.0,510.0,8.0,4.0,12.0,143.5,215.2,430.5,1083.0,-345.0,2.0,4.0,6.0,180.5,541.5,270.8,3302.0,207.0,12.0,11.0,23.0,143.6,275.2,300.2,1876.0,427.0,13.0,69.1,3672.0,937.0,26.0,92.13333333333333,4193.0,1254.0,31.0,95.14999999999999,5915.0,1764.0,43.0,104.81999999999998,6998.0,1419.0,49.0,117.43333333333332,4.0,3.0,4.0,7.0,4.0,2.0,4.0,7.0,7.0,2.0,7.0,5.0
2022-12-23,マイジャグラーV,323,2409,207,10,8,133.8,240.9,301.1,6.120919080392127,0,3,18,7,763.0,565.0,5.0,2.0,7.0,109.0,152.6,381.5,2.0,2.0,2.0,3.0,1709.0,317.0,7.0,4.0,11.0,155.4,244.1,427.2,211.0,-207.0,0.0,0.0,0.0,0.0,0.0,0.0,4890.0,-290.0,14.0,19.0,33.0,148.2,349.3,257.4,668.0,-235.0,2.0,1.0,3.0,222.7,334.0,668.0,3458.0,-345.0,12.0,8.0,20.0,172.9,288.2,432.2,2472.0,882.0,18.0,132.2,4181.0,1199.0,29.0,139.93333333333334,4392.0,992.0,29.0,104.95,9282.0,702.0,62.0,113.6,9950.0,467.0,65.0,131.78333333333333,3.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,5.0,4.0,4.0
2022-12-23,マイジャグラーV,325,4907,96,14,21,140.2,350.5,233.7,5.479956349808055,5,3,35,7,354.0,-97.0,1.0,1.0,2.0,177.0,354.0,354.0,4.0,7.0,4.0,1.0,2148.0,-456.0,6.0,8.0,14.0,153.4,358.0,268.5,4126.0,593.0,18.0,17.0,35.0,117.9,229.2,242.7,3527.0,-83.0,13.0,10.0,23.0,153.3,271.3,352.7,1000.0,-483.0,1.0,3.0,4.0,250.0,1000.0,333.3,1406.0,-456.0,3.0,4.0,7.0,200.9,468.7,351.5,2502.0,-553.0,16.0,165.2,4650.0,-1009.0,30.0,161.26666666666668,8776.0,-416.0,65.0,150.425,12303.0,-499.0,88.0,151.0,13303.0,-982.0,92.0,167.5,2.0,7.0,3.0,1.0,2.0,7.0,2.0,2.0,2.0,6.0,2.0,2.0
2022-12-23,マイジャグラーV,326,2879,1310,14,13,106.6,205.6,221.5,5.747014768048856,0,3,27,7,1157.0,1255.0,10.0,3.0,13.0,89.0,115.7,385.7,1.0,1.0,1.0,4.0,2499.0,-538.0,7.0,8.0,15.0,166.6,357.0,312.4,260.0,-207.0,0.0,0.0,0.0,0.0,0.0,0.0,4821.0,1248.0,20.0,21.0,41.0,117.6,241.1,229.6,2225.0,262.0,9.0,6.0,15.0,148.3,247.2,370.8,861.0,-152.0,3.0,1.0,4.0,215.2,287.0,861.0,3656.0,717.0,28.0,127.8,6155.0,179.0,43.0,140.73333333333332,6415.0,-28.0,43.0,105.55,11236.0,1220.0,84.0,107.96,13461.0,1482.0,99.0,114.68333333333332,1.0,2.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,6.0
2022-12-23,マイジャグラーV,327,309,-207,0,1,309.0,0.0,309.0,5.153395121123236,0,3,1,7,473.0,0.0,2.0,2.0,4.0,118.2,236.5,236.5,3.0,3.0,3.0,2.0,1207.0,-235.0,3.0,3.0,6.0,201.2,402.3,402.3,406.0,-97.0,1.0,1.0,2.0,203.0,406.0,406.0,4113.0,1641.0,21.0,19.0,40.0,102.8,195.9,216.5,48.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,2747.0,758.0,14.0,5.0,19.0,144.6,196.2,549.4,1680.0,-235.0,10.0,159.7,2887.0,-470.0,16.0,173.53333333333333,3293.0,-567.0,18.0,180.9,7406.0,1074.0,58.0,165.28,7454.0,991.0,58.0,137.73333333333332,5.0,5.5,5.5,2.0,6.0,6.0,6.0,1.0,6.0,3.0,5.0,3.0
2022-12-23,マイジャグラーV,328,1250,-704,2,2,312.5,625.0,625.0,5.586085062110284,0,3,4,7,53.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,1549.0,-152.0,5.0,5.0,10.0,154.9,309.8,309.8,555.0,400.0,4.0,1.0,5.0,111.0,138.8,555.0,5320.0,703.0,19.0,23.0,42.0,126.7,280.0,231.3,532.0,151.0,2.0,2.0,4.0,133.0,266.0,266.0,2050.0,-207.0,8.0,3.0,11.0,186.4,256.2,683.3,1602.0,-235.0,10.0,77.45,3151.0,-387.0,20.0,103.26666666666667,3706.0,13.0,25.0,105.2,9026.0,716.0,67.0,109.5,9558.0,867.0,71.0,113.41666666666667,6.0,5.5,5.5,6.0,5.0,5.0,5.0,6.0,4.0,4.0,3.0,7.0
2022-12-23,ファンキージャグラー2,332,1075,455,7,2,119.4,153.6,537.5,6.574408351027538,0,3,9,3,1365.0,-1200.0,1.0,1.0,2.0,682.5,1365.0,1365.0,1.0,3.0,2.5,1.0,1275.0,-235.0,5.0,3.0,8.0,159.4,255.0,425.0,275.0,-152.0,1.0,0.0,1.0,275.0,275.0,0.0,2293.0,-842.0,5.0,8.0,13.0,176.4,458.6,286.6,693.0,-83.0,3.0,0.0,3.0,231.0,231.0,0.0,2724.0,593.0,13.0,6.0,19.0,143.4,209.5,454.0,2640.0,-1435.0,10.0,420.95,3915.0,-1670.0,18.0,333.76666666666665,4190.0,-1822.0,19.0,319.075,6483.0,-2664.0,32.0,290.53999999999996,7176.0,-2747.0,35.0,280.6166666666666,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0
2022-12-23,ファンキージャグラー2,333,893,-400,2,2,223.2,446.5,446.5,6.007758114741284,0,3,4,3,721.0,-97.0,2.0,2.0,4.0,180.2,360.5,360.5,2.0,2.0,1.0,2.0,2019.0,703.0,10.0,7.0,17.0,118.8,201.9,288.4,811.0,-83.0,3.0,2.0,5.0,162.2,270.3,405.5,1199.0,-1145.0,1.0,1.0,2.0,599.5,1199.0,1199.0,3814.0,510.0,15.0,15.0,30.0,127.1,254.3,254.3,1124.0,-456.0,3.0,2.0,5.0,224.8,374.7,562.0,2740.0,606.0,21.0,149.5,4759.0,1309.0,38.0,139.26666666666665,5570.0,1226.0,43.0,145.0,6769.0,81.0,45.0,235.9,10583.0,591.0,75.0,217.76666666666665,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
2022-12-23,ファンキージャグラー2,335,3088,2458,21,11,96.5,147.0,280.7,5.889441002791762,0,3,32,3,233.0,262.0,2.0,0.0,2.0,116.5,116.5,0.0,3.0,1.0,2.5,3.0,1553.0,-83.0,5.0,6.0,11.0,141.2,310.6,258.8,445.0,-290.0,1.0,1.0,2.0,222.5,445.0,445.0,4599.0,703.0,18.0,19.0,37.0,124.3,255.5,242.1,273.0,-235.0,0.0,0.0,0.0,0.0,0.0,0.0,3232.0,151.0,10.0,14.0,24.0,134.7,323.2,230.9,1786.0,179.0,13.0,128.85,3339.0,96.0,24.0,132.96666666666667,3784.0,-194.0,26.0,155.35,8383.0,509.0,63.0,149.14,8656.0,274.0,63.0,124.28333333333332,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0
2022-12-23,ハッピージャグラーVIII,317,777,-483,1,1,388.5,777.0,777.0,5.606095492477361,0,3,2,3,4246.0,-593.0,10.0,22.0,32.0,132.7,424.6,193.0,1.0,3.0,1.0,2.0,1233.0,-593.0,2.0,4.0,6.0,205.5,616.5,308.2,540.0,-345.0,1.0,0.0,1.0,540.0,540.0,0.0,2427.0,-483.0,9.0,5.0,14.0,173.4,269.7,485.4,,,,,,,,,,,,,,,,,5479.0,-1186.0,38.0,169.1,6712.0,-1779.0,44.0,181.23333333333335,7252.0,-2124.0,45.0,270.925,9679.0,-2607.0,59.0,251.42000000000002,,,,,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,,,,
2022-12-23,ハッピージャグラーVIII,318,554,-152,2,1,184.7,277.0,554.0,6.850223389617892,0,3,3,3,346.0,-290.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,4297.0,1007.0,15.0,24.0,39.0,110.2,286.5,179.0,2242.0,841.0,13.0,6.0,19.0,118.0,172.5,373.7,3354.0,1310.0,17.0,11.0,28.0,119.8,197.3,304.9,978.0,-593.0,2.0,0.0,2.0,489.0,489.0,0.0,954.0,-152.0,4.0,1.0,5.0,190.8,238.5,954.0,4643.0,717.0,39.0,55.1,8940.0,1724.0,78.0,73.46666666666667,11182.0,2565.0,97.0,84.6,14536.0,3875.0,125.0,91.64,15514.0,3282.0,127.0,157.86666666666667,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0
2022-12-23,ハッピージャグラーVIII,320,2058,-787,5,5,205.8,411.6,411.6,6.235283326290361,0,3,10,3,793.0,96.0,4.0,0.0,4.0,198.2,198.2,0.0,2.0,1.0,2.0,1.0,1192.0,-28.0,5.0,2.0,7.0,170.3,238.4,596.0,690.0,-235.0,2.0,1.0,3.0,230.0,345.0,690.0,2866.0,317.0,12.0,5.0,17.0,168.6,238.8,573.2,508.0,262.0,3.0,1.0,4.0,127.0,169.3,508.0,3958.0,703.0,19.0,8.0,27.0,146.6,208.3,494.8,1985.0,68.0,11.0,184.25,3177.0,40.0,18.0,179.6,3867.0,-195.0,21.0,192.2,6733.0,122.0,38.0,187.48000000000002,7241.0,384.0,42.0,177.4,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0
2022-12-22,アイムジャグラーEX-TP,330,19,-28,0,0,0.0,0.0,0.0,7.585557099282965,0,2,0,2,3715.0,896.0,18.0,9.0,27.0,137.6,206.4,412.8,1.0,1.0,1.0,2.0,218.0,-152.0,0.0,1.0,1.0,218.0,0.0,218.0,4912.0,2004.0,18.0,34.0,52.0,94.5,272.9,144.5,5402.0,2584.0,29.0,20.0,49.0,110.2,186.3,270.1,1050.0,-649.0,2.0,1.0,3.0,350.0,525.0,1050.0,2503.0,96.0,11.0,5.0,16.0,156.4,227.5,500.6,3933.0,744.0,28.0,177.8,4151.0,592.0,29.0,191.20000000000002,9063.0,2596.0,81.0,167.025,14465.0,5180.0,130.0,155.66000000000003,15515.0,4531.0,133.0,188.04999999999998,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2022-12-22,アイムジャグラーEX-TP,331,40,-28,0,0,0.0,0.0,0.0,4.375601645226219,0,2,0,2,629.0,-345.0,1.0,2.0,3.0,209.7,629.0,314.5,2.0,2.0,2.0,1.0,1768.0,96.0,5.0,9.0,14.0,126.3,353.6,196.4,5253.0,2105.0,24.0,25.0,49.0,107.2,218.9,210.1,325.0,317.0,2.0,1.0,3.0,108.3,162.5,325.0,1844.0,0.0,8.0,3.0,11.0,167.6,230.5,614.7,252.0,-207.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.0,-249.0,17.0,168.0,4165.0,-153.0,31.0,154.1,9418.0,1952.0,80.0,142.375,9743.0,2269.0,83.0,135.56,11587.0,2269.0,94.0,140.9,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
2022-12-22,マイジャグラーV,321,48,-83,0,0,0.0,0.0,0.0,9.982987325765674,0,2,0,7,1018.0,96.0,4.0,2.0,6.0,169.7,254.5,509.0,7.0,3.0,6.5,2.0,437.0,-235.0,1.0,0.0,1.0,437.0,437.0,0.0,4308.0,-1007.0,12.0,12.0,24.0,179.5,359.0,359.0,2185.0,-400.0,6.0,7.0,13.0,168.1,364.2,312.1,1075.0,-649.0,1.0,4.0,5.0,215.0,1075.0,268.8,624.0,-290.0,1.0,2.0,3.0,208.0,624.0,312.0,1455.0,-139.0,7.0,303.35,1892.0,-374.0,8.0,347.90000000000003,6200.0,-1381.0,32.0,305.8,8385.0,-1781.0,45.0,278.26,9460.0,-2430.0,50.0,267.71666666666664,7.0,5.0,7.0,1.0,7.0,5.0,7.0,1.0,5.0,7.0,7.0,1.0
2022-12-22,マイジャグラーV,322,80,-83,0,0,0.0,0.0,0.0,5.358231247865079,0,2,0,7,1796.0,510.0,9.0,4.0,13.0,138.2,199.6,449.0,3.0,1.0,3.0,7.0,521.0,317.0,3.0,2.0,5.0,104.2,173.7,260.5,1722.0,510.0,8.0,4.0,12.0,143.5,215.2,430.5,1083.0,-345.0,2.0,4.0,6.0,180.5,541.5,270.8,3302.0,207.0,12.0,11.0,23.0,143.6,275.2,300.2,517.0,-28.0,1.0,2.0,3.0,172.3,517.0,258.5,2317.0,827.0,18.0,121.19999999999999,2838.0,1144.0,23.0,115.53333333333335,4560.0,1654.0,35.0,122.52499999999999,5643.0,1309.0,41.0,134.11999999999998,8945.0,1516.0,64.0,135.70000000000002,3.0,1.0,2.0,5.0,3.0,1.0,2.0,5.0,6.0,2.0,6.0,5.0
2022-12-22,マイジャグラーV,323,763,565,5,2,109.0,152.6,381.5,5.503837407265546,0,2,7,7,1709.0,317.0,7.0,4.0,11.0,155.4,244.1,427.2,4.0,2.0,4.0,4.0,211.0,-207.0,0.0,0.0,0.0,0.0,0.0,0.0,4890.0,-290.0,14.0,19.0,33.0,148.2,349.3,257.4,668.0,-235.0,2.0,1.0,3.0,222.7,334.0,668.0,3458.0,-345.0,12.0,8.0,20.0,172.9,288.2,432.2,934.0,-290.0,1.0,4.0,5.0,186.8,934.0,233.5,1920.0,110.0,11.0,77.7,2131.0,-97.0,11.0,51.800000000000004,7021.0,-387.0,44.0,75.9,7689.0,-622.0,47.0,105.25999999999999,11147.0,-967.0,67.0,116.53333333333332,5.0,4.0,5.0,7.0,5.0,4.0,5.0,7.0,2.0,6.0,5.0,6.0
2022-12-22,マイジャグラーV,325,354,-97,1,1,177.0,354.0,354.0,6.099404528402958,0,2,2,7,2148.0,-456.0,6.0,8.0,14.0,153.4,358.0,268.5,2.0,6.0,2.0,6.0,4126.0,593.0,18.0,17.0,35.0,117.9,229.2,242.7,3527.0,-83.0,13.0,10.0,23.0,153.3,271.3,352.7,1000.0,-483.0,1.0,3.0,4.0,250.0,1000.0,333.3,1406.0,-456.0,3.0,4.0,7.0,200.9,468.7,351.5,348.0,-28.0,1.0,1.0,2.0,174.0,348.0,348.0,6274.0,137.0,49.0,135.65,10400.0,730.0,84.0,129.73333333333335,13927.0,647.0,107.0,135.625,14927.0,164.0,111.0,158.5,16333.0,-292.0,118.0,165.56666666666666,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,2.0
2022-12-22,マイジャグラーV,326,1157,1255,10,3,89.0,115.7,385.7,6.151910680371612,0,2,13,7,2499.0,-538.0,7.0,8.0,15.0,166.6,357.0,312.4,1.0,7.0,1.0,3.0,260.0,-207.0,0.0,0.0,0.0,0.0,0.0,0.0,4821.0,1248.0,20.0,21.0,41.0,117.6,241.1,229.6,2225.0,262.0,9.0,6.0,15.0,148.3,247.2,370.8,861.0,-152.0,3.0,1.0,4.0,215.2,287.0,861.0,112.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,2759.0,-745.0,15.0,83.3,3019.0,-952.0,15.0,55.53333333333333,7840.0,296.0,56.0,71.05,10065.0,558.0,71.0,86.5,10926.0,406.0,75.0,107.94999999999999,2.0,7.0,3.5,6.0,2.0,7.0,4.0,6.0,3.0,4.0,3.0,7.0
