日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,合成回数,機種台数,前日のG数,前日の差枚,前日のBB回数,前日のRB回数,前日の合成回数,前日の合成確率,前日のBB確率,前日のRB確率,前日のG数ランキング,前日の差枚ランキング,前日の合成回数ランキング,前日の合成確率ランキング,2日前のG数,2日前の差枚,2日前のBB回数,2日前のRB回数,2日前の合成回数,2日前の合成確率,2日前のBB確率,2日前のRB確率,3日前のG数,3日前の差枚,3日前のBB回数,3日前のRB回数,3日前の合成回数,3日前の合成確率,3日前のBB確率,3日前のRB確率,G数過去2日間合計,差枚過去2日間合計,合成回数過去2日間合計,合成確率過去2日間平均,G数過去3日間合計,差枚過去3日間合計,合成回数過去3日間合計,合成確率過去3日間平均,過去2日間合計G数ランキング,過去2日間合計差枚ランキング,過去2日間合計合成回数ランキング,過去2日間平均合成確率ランキング,過去3日間合計G数ランキング,過去3日間合計差枚ランキング,過去3日間合計合成回数ランキング,過去3日間平均合成確率ランキング
2023-09-13,アイムジャグラーEX-TP,122,4715,1348,24,14,124.1,196.5,336.8,6.387234958535805,2,3,38,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,アイムジャグラーEX-TP,123,1671,-264,7,1,208.9,238.7,1671.0,6.345099600976393,0,3,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,アイムジャグラーEX-TP,125,3387,-541,11,12,147.3,307.9,282.2,6.583618476063181,0,3,23,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,アイムジャグラーEX-TP,126,2865,-375,11,6,168.5,260.5,477.5,6.486694295682544,0,3,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,アイムジャグラーEX-TP,211,1469,-625,4,2,244.8,367.2,734.5,6.206161328255408,0,3,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,アイムジャグラーEX-TP,212,6850,1089,27,25,131.7,253.7,274.0,5.92881612361019,4,3,52,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,アイムジャグラーEX-TP,213,5238,-1859,10,16,201.5,523.8,327.4,5.702900320030914,3,3,26,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,アイムジャグラーEX-TP,215,5079,2115,25,23,105.8,203.2,220.8,6.266176209760638,5,3,48,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,アイムジャグラーEX-TP,216,3274,-83,11,11,148.8,297.6,297.6,5.975516153002854,0,3,22,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,アイムジャグラーEX-TP,217,2203,-875,5,4,244.8,440.6,550.8,5.763924462814929,0,3,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,アイムジャグラーEX-TP,218,2810,-1347,7,7,200.7,401.4,401.4,6.746538317576605,0,3,14,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,アイムジャグラーEX-TP,220,4905,-347,16,15,158.2,306.6,327.0,5.940360596237808,3,3,31,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,ファンキージャグラー2,205,6416,598,27,20,136.5,237.6,320.8,6.069012408699365,1,3,47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,ファンキージャグラー2,206,4262,-458,14,12,163.9,304.4,355.2,5.851562861206921,3,3,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,ファンキージャグラー2,207,6486,1833,29,25,120.1,223.7,259.4,5.82053254776784,6,3,54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,ファンキージャグラー2,208,7396,2628,36,24,123.3,205.4,308.2,5.67217867301466,4,3,60,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,ファンキージャグラー2,210,4897,236,16,18,144.0,306.1,272.1,5.536035747619682,5,3,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,ハッピージャグラーVIII,127,3132,-1597,7,6,240.9,447.4,522.0,6.393142109934896,0,3,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,ハッピージャグラーVIII,128,3171,-652,10,6,198.2,317.1,528.5,5.980435855617361,0,3,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,ハッピージャグラーVIII,130,3650,-347,14,5,192.1,260.7,730.0,5.993684052797788,0,3,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,ハッピージャグラーVIII,131,2286,-458,8,3,207.8,285.8,762.0,6.081271565686013,0,3,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,ハッピージャグラーVIII,132,3900,-930,12,8,195.0,325.0,487.5,6.116243920512353,0,3,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,ハッピージャグラーVIII,203,2501,-597,7,8,166.7,357.3,312.6,6.326179630302337,0,3,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,111,6997,-1189,22,18,174.9,318.0,388.7,6.045149604190871,2,9,40,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,112,6425,-1326,22,10,200.8,292.0,642.5,6.091161700671307,1,9,32,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,113,7085,1996,38,13,138.9,186.4,545.0,6.212598087914006,1,9,51,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,115,4571,-154,15,16,147.5,304.7,285.7,5.984746111581093,4,9,31,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,116,5310,518,21,16,143.5,252.9,331.9,5.946973491673649,2,9,37,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,117,5008,-1146,15,16,161.5,333.9,313.0,6.437973181548003,4,9,31,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,118,5735,-657,20,14,168.7,286.8,409.6,6.130071458355222,1,9,34,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,120,8565,545,27,44,120.6,317.2,194.7,6.104062615353154,5,9,71,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,121,5614,-70,22,14,155.9,255.2,401.0,6.183680467575242,1,9,36,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,122,5298,350,22,14,147.2,240.8,378.4,6.156850329222986,2,9,36,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,123,8483,1790,39,22,139.1,217.5,385.6,5.982639259610624,2,9,61,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,125,5435,-1161,19,8,201.3,286.1,679.4,6.172042826368624,1,9,27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,126,7117,1713,37,13,142.3,192.4,547.5,6.20721376794726,1,9,50,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,211,7188,-182,26,25,140.9,276.5,287.5,6.334564575399944,4,9,51,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,212,3934,-1385,11,10,187.3,357.6,393.4,6.495553146627403,0,9,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,213,6078,1245,29,13,144.7,209.6,467.5,6.012145245594947,1,9,42,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,215,8681,1161,28,44,120.6,310.0,197.3,5.844145282610775,6,9,72,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,216,7529,434,28,28,134.4,268.9,268.9,6.166433119189085,4,9,56,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,217,4412,-2665,8,8,275.8,551.5,551.5,6.172843997121876,1,9,16,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,218,7897,2099,34,36,112.8,232.3,219.4,6.25898892497391,5,9,70,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,アイムジャグラーEX-TP,220,5550,-853,19,13,173.4,292.1,426.9,6.194908566498157,1,9,32,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,ファンキージャグラー2,205,8599,266,31,29,143.3,277.4,296.5,5.814411821641143,5,9,60,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,ファンキージャグラー2,206,4502,-1189,14,10,187.6,321.6,450.2,6.111442811260978,1,9,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,ファンキージャグラー2,207,5934,-1524,19,11,197.8,312.3,539.5,6.018403749240378,1,9,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,ファンキージャグラー2,208,7482,1692,34,27,122.7,220.1,277.1,6.042713675134723,1,9,61,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,ファンキージャグラー2,210,6997,-1385,24,16,174.9,291.5,437.3,6.190450875632618,1,9,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,ハッピージャグラーVIII,127,6641,2151,30,26,118.6,221.4,255.4,5.940422043907937,6,9,56,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,ハッピージャグラーVIII,128,4674,98,17,15,146.1,274.9,311.6,6.04997422386089,1,9,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,ハッピージャグラーVIII,130,8499,2872,37,36,116.4,229.7,236.1,5.842256145416841,6,9,73,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,ハッピージャグラーVIII,131,4055,-601,14,8,184.3,289.6,506.9,6.080353065334837,1,9,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,ハッピージャグラーVIII,132,5989,-797,22,11,181.5,272.2,544.5,6.197053122230496,1,9,33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,ハッピージャグラーVIII,203,4411,-182,18,10,157.5,245.1,441.1,6.431197152733623,1,9,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,111,6512,-853,21,21,155.0,310.1,310.1,6.250330057163454,4,3,42,21,2895.0,-1496.0,6.0,5.0,11.0,263.2,482.5,579.0,19.0,20.0,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,112,3507,-1217,8,8,219.2,438.4,438.4,5.751751832393001,0,3,16,21,6806.0,741.0,26.0,25.0,51.0,133.5,261.8,272.2,3.0,5.0,3.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,113,3859,98,15,9,160.8,257.3,428.8,5.904237581012291,0,3,24,21,4373.0,573.0,19.0,13.0,32.0,136.7,230.2,336.4,9.0,7.5,7.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,115,8017,2254,39,26,123.3,205.6,308.3,6.258213905751298,4,3,65,21,4138.0,-1357.0,11.0,9.0,20.0,206.9,376.2,459.8,11.0,19.0,14.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,116,4048,-713,13,11,168.7,311.4,368.0,6.218556578387947,2,3,24,21,3760.0,-1692.0,8.0,7.0,15.0,250.7,470.0,537.1,14.0,21.0,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,117,5214,-1021,13,20,158.0,401.1,260.7,5.967031566935966,4,3,33,21,3703.0,1552.0,22.0,5.0,27.0,137.1,168.3,740.6,15.0,2.0,9.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,118,3450,-84,13,9,156.8,265.4,383.3,6.112680623068194,0,3,22,21,6868.0,2022.0,33.0,20.0,53.0,129.6,208.1,343.4,2.0,1.0,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,120,1021,-685,2,1,340.3,510.5,1021.0,6.289537148587512,0,3,3,21,5409.0,825.0,24.0,14.0,38.0,142.3,225.4,386.4,5.0,4.0,5.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,121,7787,-84,28,25,146.9,278.1,311.5,6.114778019148483,4,3,53,21,3514.0,-881.0,11.0,8.0,19.0,184.9,319.5,439.2,16.0,16.0,16.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,122,2331,-378,9,1,233.1,259.0,2331.0,5.903107891338447,0,3,10,21,5739.0,1249.0,25.0,19.0,44.0,130.4,229.6,302.1,4.0,3.0,4.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,123,3711,-238,13,13,142.7,285.5,285.5,6.398144148549768,0,3,26,21,4141.0,-434.0,15.0,7.0,22.0,188.2,276.1,591.6,10.0,13.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,125,5840,3361,32,24,104.3,182.5,243.3,5.989445038944725,5,3,56,21,5045.0,-1077.0,16.0,10.0,26.0,194.0,315.3,504.5,8.0,17.0,10.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,126,3098,-573,10,8,172.1,309.8,387.2,6.218955158522934,0,3,18,21,4111.0,210.0,17.0,9.0,26.0,158.1,241.8,456.8,12.0,10.0,10.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,211,4811,-1692,13,10,209.2,370.1,481.1,6.15512798092394,1,3,23,21,3454.0,-266.0,11.0,9.0,20.0,172.7,314.0,383.8,17.0,11.0,14.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,212,3160,-1524,5,10,210.7,632.0,316.0,5.938815354807099,0,3,15,21,5091.0,-350.0,17.0,13.0,30.0,169.7,299.5,391.6,7.0,12.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,213,6237,1105,26,22,129.9,239.9,283.5,6.050837043129303,4,3,48,21,2742.0,-741.0,6.0,10.0,16.0,171.4,457.0,274.2,20.0,15.0,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,215,2833,-937,6,10,177.1,472.2,283.3,6.018486888238759,0,3,16,21,3798.0,-1105.0,12.0,5.0,17.0,223.4,316.5,759.6,13.0,18.0,17.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,216,2335,-601,7,5,194.6,333.6,467.0,6.089397042769734,0,3,12,21,5300.0,573.0,23.0,14.0,37.0,143.2,230.4,378.6,6.0,7.5,6.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,217,6495,631,26,19,144.3,249.8,341.8,5.965427797176005,2,3,45,21,2319.0,-573.0,8.0,4.0,12.0,193.2,289.9,579.8,21.0,14.0,20.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,218,2964,182,12,5,174.4,247.0,592.8,5.666368901912191,0,3,17,21,3448.0,238.0,14.0,9.0,23.0,149.9,246.3,383.1,18.0,9.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,アイムジャグラーEX-TP,220,6041,1945,31,16,128.5,194.9,377.6,6.112956280806564,2,3,47,21,6953.0,629.0,27.0,28.0,55.0,126.4,257.5,248.3,1.0,6.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,マイジャグラーV,27,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,マイジャグラーV,127,7664,601,35,15,153.3,219.0,510.9,6.0154141534155405,1,3,50,10,5370.0,238.0,23.0,10.0,33.0,162.7,233.5,537.0,5.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,マイジャグラーV,128,5626,-266,19,17,156.3,296.1,330.9,5.765997127316893,3,3,36,10,5824.0,350.0,24.0,12.0,36.0,161.8,242.7,485.3,3.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,マイジャグラーV,130,5636,378,21,20,137.5,268.4,281.8,5.8473699391660325,4,3,41,10,5806.0,-545.0,20.0,19.0,39.0,148.9,290.3,305.6,4.0,8.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,マイジャグラーV,131,8289,-881,28,17,184.2,296.0,487.6,5.630964381019429,1,3,45,10,5126.0,-825.0,17.0,14.0,31.0,165.4,301.5,366.1,6.0,10.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,マイジャグラーV,188,4848,154,20,12,151.5,242.4,404.0,5.972273424967488,1,3,32,10,7939.0,154.0,26.0,30.0,56.0,141.8,305.3,264.6,1.0,5.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,マイジャグラーV,200,5252,1533,26,15,128.1,202.0,350.1,5.856628387768057,2,3,41,10,4878.0,-769.0,15.0,13.0,28.0,174.2,325.2,375.2,8.0,9.0,8.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,マイジャグラーV,201,4851,98,18,11,167.3,269.5,441.0,5.528716235181645,1,3,29,10,5051.0,-378.0,17.0,11.0,28.0,180.4,297.1,459.2,7.0,7.0,8.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,マイジャグラーV,202,3261,518,14,9,141.8,232.9,362.3,5.716904954349206,0,3,23,10,3750.0,434.0,16.0,13.0,29.0,129.3,234.4,288.5,9.0,2.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,マイジャグラーV,203,6667,126,24,26,133.3,277.8,256.4,6.075723146925542,1,3,50,10,7717.0,2151.0,38.0,22.0,60.0,128.6,203.1,350.8,2.0,1.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,ファンキージャグラー2,205,3325,-713,11,5,207.8,302.3,665.0,5.7990888236188605,0,3,16,5,2683.0,-70.0,11.0,4.0,15.0,178.9,243.9,670.8,5.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,ファンキージャグラー2,206,4357,378,20,10,145.2,217.8,435.7,6.16043075931922,1,3,30,5,7531.0,-573.0,25.0,24.0,49.0,153.7,301.2,313.8,2.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,ファンキージャグラー2,207,4547,462,20,10,151.6,227.3,454.7,5.845882913695654,1,3,30,5,3083.0,1049.0,16.0,8.0,24.0,128.5,192.7,385.4,4.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,ファンキージャグラー2,208,4445,657,21,10,143.4,211.7,444.5,6.0064305629348,1,3,31,5,4884.0,-1077.0,13.0,16.0,29.0,168.4,375.7,305.2,3.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,ファンキージャグラー2,210,3443,-406,12,8,172.2,286.9,430.4,5.901466970050292,0,3,20,5,8030.0,1584.0,33.0,30.0,63.0,127.5,243.3,267.7,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,ハッピージャグラーVIII,132,3259,-937,8,10,181.1,407.4,325.9,6.103428152230904,0,3,18,6,4473.0,-685.0,15.0,11.0,26.0,172.0,298.2,406.6,2.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,ハッピージャグラーVIII,133,1137,-266,4,2,189.5,284.2,568.5,6.479088875989911,0,3,6,6,5320.0,1497.0,26.0,17.0,43.0,123.7,204.6,312.9,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,ハッピージャグラーVIII,135,5099,889,25,13,134.2,204.0,392.2,6.475486263506478,1,3,38,6,3786.0,1832.0,21.0,12.0,33.0,114.7,180.3,315.5,3.0,1.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,ハッピージャグラーVIII,136,1516,210,7,4,137.8,216.6,379.0,6.351617766681533,0,3,11,6,1298.0,-517.0,3.0,3.0,6.0,216.3,432.7,432.7,6.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,ハッピージャグラーVIII,137,1855,-461,6,4,185.5,309.2,463.8,6.399430088490232,0,3,10,6,2904.0,-1357.0,5.0,9.0,14.0,207.4,580.8,322.7,4.0,5.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,ハッピージャグラーVIII,138,3682,2279,20,11,118.8,184.1,334.7,5.293305668311647,0,3,31,6,2017.0,-1385.0,3.0,1.0,4.0,504.2,672.3,2017.0,5.0,6.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,111,2895,-1496,6,5,263.2,482.5,579.0,6.031664048605004,0,2,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,112,6806,741,26,25,133.5,261.8,272.2,6.026344724680295,4,2,51,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,113,4373,573,19,13,136.7,230.2,336.4,6.227855012231262,2,2,32,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,115,4138,-1357,11,9,206.9,376.2,459.8,6.036262621594661,1,2,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,116,3760,-1692,8,7,250.7,470.0,537.1,5.854722078600733,0,2,15,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,117,3703,1552,22,5,137.1,168.3,740.6,6.032640740669482,0,2,27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,118,6868,2022,33,20,129.6,208.1,343.4,5.978508688863165,2,2,53,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,120,5409,825,24,14,142.3,225.4,386.4,6.062896345455561,2,2,38,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,121,3514,-881,11,8,184.9,319.5,439.2,6.278129984125478,0,2,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,122,5739,1249,25,19,130.4,229.6,302.1,5.987458199946591,4,2,44,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,123,4141,-434,15,7,188.2,276.1,591.6,5.915425781948292,1,2,22,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,125,5045,-1077,16,10,194.0,315.3,504.5,6.018603629080795,1,2,26,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,126,4111,210,17,9,158.1,241.8,456.8,6.006476006809423,1,2,26,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,211,3454,-266,11,9,172.7,314.0,383.8,5.702237291126256,0,2,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,212,5091,-350,17,13,169.7,299.5,391.6,5.808181867488253,2,2,30,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,213,2742,-741,6,10,171.4,457.0,274.2,5.878359379481927,0,2,16,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,アイムジャグラーEX-TP,215,3798,-1105,12,5,223.4,316.5,759.6,6.069141520251557,0,2,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
